Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito,Tension
1490.000000,-87.567976,-0.000507,0.000124,-0.002632,-0.000276,-0.000000,-0.000004,0.000000,0.001212,0.000000,0.453177
1490.001000,-87.567976,-0.000507,0.000124,-0.002632,-0.000276,-0.000000,-0.000004,0.000000,0.001212,0.000000,0.453173
1491.000000,-87.568481,-0.000505,0.000124,-0.002632,-0.000277,-0.000000,-0.000004,0.000000,0.001064,0.000000,0.449939
1491.001000,-87.568482,-0.000505,0.000124,-0.002632,-0.000277,-0.000000,-0.000004,0.000000,0.001064,0.000000,0.449936
1492.000000,-87.568985,-0.000502,0.000124,-0.002632,-0.000277,-0.000000,-0.000004,0.000000,0.000917,0.000000,0.446729
1492.001000,-87.568985,-0.000502,0.000124,-0.002632,-0.000277,-0.000000,-0.000004,0.000000,0.000917,0.000000,0.446726
1493.000000,-87.569486,-0.000500,0.000124,-0.002631,-0.000277,-0.000000,-0.000004,0.000000,0.000771,0.000000,0.443545
1493.001000,-87.569487,-0.000500,0.000124,-0.002631,-0.000277,-0.000000,-0.000004,0.000000,0.000770,0.000000,0.443542
1494.000000,-87.569986,-0.000498,0.000124,-0.002631,-0.000277,-0.000000,-0.000004,0.000000,0.000625,0.000000,0.440387
1494.001000,-87.569986,-0.000498,0.000124,-0.002631,-0.000277,-0.000000,-0.000004,0.000000,0.000624,0.000000,0.440384
1495.000000,-87.570483,-0.000496,0.000123,-0.002631,-0.000277,-0.000000,-0.000004,0.000000,0.000479,0.000000,0.437256
1495.001000,-87.570483,-0.000496,0.000123,-0.002631,-0.000277,-0.000000,-0.000004,0.000000,0.000479,0.000000,0.437253
1496.000000,-87.570978,-0.000494,0.000123,-0.002631,-0.000278,-0.000000,-0.000004,0.000000,0.000334,0.000000,0.434150
1496.001000,-87.570979,-0.000494,0.000123,-0.002631,-0.000278,-0.000000,-0.000004,0.000000,0.000334,0.000000,0.434147
1497.000000,-87.571472,-0.000492,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,0.000000,0.000190,0.000000,0.431070
1497.001000,-87.571472,-0.000492,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,0.000000,0.000190,0.000000,0.431067
1498.000000,-87.571963,-0.000490,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,0.000000,0.000046,0.000000,0.428016
1498.001000,-87.571963,-0.000490,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,0.000000,0.000046,0.000000,0.428013
1499.000000,-87.572452,-0.000488,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,-0.000000,-0.000097,-0.000000,0.424986
1499.001000,-87.572453,-0.000488,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,-0.000000,-0.000097,-0.000000,0.424983
1500.000000,-87.572939,-0.000486,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,-0.000000,-0.000239,-0.000000,0.421982
1500.001000,-87.572940,-0.000486,0.000123,-0.002630,-0.000278,-0.000000,-0.000004,-0.000000,-0.000240,-0.000000,0.421979
1501.000000,-87.573425,-0.000484,0.000123,-0.002630,-0.000279,-0.000000,-0.000004,-0.000000,-0.000381,-0.000000,0.419003
1501.001000,-87.573425,-0.000484,0.000123,-0.002630,-0.000279,-0.000000,-0.000004,-0.000000,-0.000382,-0.000000,0.419000
1502.000000,-87.573908,-0.000482,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000523,-0.000000,0.416048
1502.001000,-87.573908,-0.000482,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000523,-0.000000,0.416045
1503.000000,-87.574389,-0.000480,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000664,-0.000000,0.413118
1503.001000,-87.574390,-0.000480,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000664,-0.000000,0.413115
1504.000000,-87.574868,-0.000478,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000804,-0.000000,0.410212
1504.001000,-87.574869,-0.000478,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000804,-0.000000,0.410209
1505.000000,-87.575346,-0.000476,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000944,-0.000000,0.407329
1505.001000,-87.575346,-0.000476,0.000122,-0.002629,-0.000279,-0.000000,-0.000004,-0.000000,-0.000944,-0.000000,0.407327
1506.000000,-87.575821,-0.000474,0.000122,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001083,-0.000000,0.404471
1506.001000,-87.575822,-0.000474,0.000122,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001083,-0.000000,0.404468
1507.000000,-87.576295,-0.000473,0.000122,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001221,-0.000000,0.401637
1507.001000,-87.576295,-0.000473,0.000122,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001221,-0.000000,0.401634
1508.000000,-87.576766,-0.000471,0.000121,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001359,-0.000000,0.398825
1508.001000,-87.576767,-0.000471,0.000121,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001359,-0.000000,0.398822
1509.000000,-87.577236,-0.000469,0.000121,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001497,-0.000000,0.396037
1509.001000,-87.577236,-0.000469,0.000121,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001497,-0.000000,0.396034
1510.000000,-87.577704,-0.000467,0.000121,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001634,-0.000000,0.393272
1510.001000,-87.577704,-0.000467,0.000121,-0.002628,-0.000280,-0.000000,-0.000004,-0.000000,-0.001634,-0.000000,0.393269
1511.000000,-87.578169,-0.000465,0.000121,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.001770,-0.000000,0.390530
1511.001000,-87.578170,-0.000465,0.000121,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.001770,-0.000000,0.390527
1512.000000,-87.578633,-0.000463,0.000121,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.001906,-0.000000,0.387810
1512.001000,-87.578634,-0.000463,0.000121,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.001906,-0.000000,0.387808
1513.000000,-87.579095,-0.000461,0.000121,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.002041,-0.000000,0.385113
1513.001000,-87.579096,-0.000461,0.000121,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.002041,-0.000000,0.385111
1514.000000,-87.579555,-0.000459,0.000120,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.002175,-0.000000,0.382438
1514.001000,-87.579556,-0.000459,0.000120,-0.002627,-0.000281,-0.000000,-0.000004,-0.000000,-0.002176,-0.000000,0.382436
1515.000000,-87.580013,-0.000457,0.000120,-0.002626,-0.000281,-0.000000,-0.000004,-0.000000,-0.002310,-0.000000,0.379786
1515.001000,-87.580014,-0.000457,0.000120,-0.002626,-0.000281,-0.000000,-0.000004,-0.000000,-0.002310,-0.000000,0.379783
1516.000000,-87.580470,-0.000455,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002443,-0.000000,0.377155
1516.001000,-87.580470,-0.000455,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002443,-0.000000,0.377152
1517.000000,-87.580924,-0.000454,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002576,-0.000000,0.374545
1517.001000,-87.580925,-0.000454,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002576,-0.000000,0.374543
1518.000000,-87.581377,-0.000452,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002709,-0.000000,0.371958
1518.001000,-87.581377,-0.000452,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002709,-0.000000,0.371955
1519.000000,-87.581828,-0.000450,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002841,-0.000000,0.369391
1519.001000,-87.581828,-0.000450,0.000120,-0.002626,-0.000282,-0.000000,-0.000004,-0.000000,-0.002841,-0.000000,0.369389
1520.000000,-87.582276,-0.000448,0.000120,-0.002625,-0.000282,-0.000000,-0.000004,-0.000000,-0.002972,-0.000000,0.366846
1520.001000,-87.582277,-0.000448,0.000120,-0.002625,-0.000282,-0.000000,-0.000004,-0.000000,-0.002972,-0.000000,0.366843
1521.000000,-87.582723,-0.000446,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003103,-0.000000,0.364322
1521.001000,-87.582724,-0.000446,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003103,-0.000000,0.364319
1522.000000,-87.583169,-0.000444,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003233,-0.000000,0.361818
1522.001000,-87.583169,-0.000444,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003233,-0.000000,0.361815
1523.000000,-87.583612,-0.000442,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003363,-0.000000,0.359335
1523.001000,-87.583613,-0.000442,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003363,-0.000000,0.359333
1524.000000,-87.584054,-0.000441,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003492,-0.000000,0.356873
1524.001000,-87.584054,-0.000441,0.000119,-0.002625,-0.000283,-0.000000,-0.000004,-0.000000,-0.003493,-0.000000,0.356870
1525.000000,-87.584493,-0.000439,0.000119,-0.002624,-0.000283,-0.000000,-0.000004,-0.000000,-0.003621,-0.000000,0.354430
1525.001000,-87.584494,-0.000439,0.000119,-0.002624,-0.000283,-0.000000,-0.000004,-0.000000,-0.003621,-0.000000,0.354428
1526.000000,-87.584931,-0.000437,0.000119,-0.002624,-0.000283,-0.000000,-0.000004,-0.000000,-0.003749,-0.000000,0.352008
1526.001000,-87.584932,-0.000437,0.000119,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.003750,-0.000000,0.352006
1527.000000,-87.585368,-0.000435,0.000119,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.003877,-0.000000,0.349606
1527.001000,-87.585368,-0.000435,0.000119,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.003877,-0.000000,0.349603
1528.000000,-87.585802,-0.000434,0.000118,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.004004,-0.000000,0.347223
1528.001000,-87.585802,-0.000434,0.000118,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.004005,-0.000000,0.347221
1529.000000,-87.586235,-0.000432,0.000118,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.004131,-0.000000,0.344860
1529.001000,-87.586235,-0.000432,0.000118,-0.002624,-0.000284,-0.000000,-0.000004,-0.000000,-0.004131,-0.000000,0.344858
1530.000000,-87.586665,-0.000430,0.000118,-0.002623,-0.000284,-0.000000,-0.000004,-0.000000,-0.004257,-0.000000,0.342517
1530.001000,-87.586666,-0.000430,0.000118,-0.002623,-0.000284,-0.000000,-0.000004,-0.000000,-0.004257,-0.000000,0.342514
1531.000000,-87.587095,-0.000428,0.000118,-0.002623,-0.000284,-0.000000,-0.000004,-0.000000,-0.004383,-0.000000,0.340192
1531.001000,-87.587095,-0.000428,0.000118,-0.002623,-0.000284,-0.000000,-0.000004,-0.000000,-0.004383,-0.000000,0.340190
1532.000000,-87.587522,-0.000426,0.000118,-0.002623,-0.000285,-0.000000,-0.000004,-0.000000,-0.004508,-0.000000,0.337888
1532.001000,-87.587522,-0.000426,0.000118,-0.002623,-0.000285,-0.000000,-0.000004,-0.000000,-0.004508,-0.000000,0.337885
1533.000000,-87.587947,-0.000425,0.000118,-0.002623,-0.000285,-0.000000,-0.000004,-0.000000,-0.004633,-0.000000,0.335604
1533.001000,-87.587948,-0.000425,0.000118,-0.002623,-0.000285,-0.000000,-0.000004,-0.000000,-0.004633,-0.000000,0.335601
1534.000000,-87.588371,-0.000423,0.000118,-0.002623,-0.000285,-0.000000,-0.000004,-0.000000,-0.004757,-0.000000,0.333342
1534.001000,-87.588372,-0.000423,0.000118,-0.002623,-0.000285,-0.000000,-0.000004,-0.000000,-0.004757,-0.000000,0.333339
1535.000000,-87.588793,-0.000421,0.000117,-0.002622,-0.000285,-0.000000,-0.000004,-0.000000,-0.004881,-0.000000,0.331103
1535.001000,-87.588794,-0.000421,0.000117,-0.002622,-0.000285,-0.000000,-0.000004,-0.000000,-0.004881,-0.000000,0.331100
1536.000000,-87.589214,-0.000420,0.000117,-0.002622,-0.000285,-0.000000,-0.000004,-0.000000,-0.005004,-0.000000,0.328887
1536.001000,-87.589214,-0.000420,0.000117,-0.002622,-0.000285,-0.000000,-0.000004,-0.000000,-0.005004,-0.000000,0.328885
1537.000000,-87.589632,-0.000418,0.000117,-0.002622,-0.000285,-0.000000,-0.000004,-0.000000,-0.005126,-0.000000,0.326696
1537.001000,-87.589633,-0.000418,0.000117,-0.002622,-0.000285,-0.000000,-0.000004,-0.000000,-0.005126,-0.000000,0.326694
1538.000000,-87.590049,-0.000416,0.000117,-0.002622,-0.000286,-0.000000,-0.000004,-0.000000,-0.005248,-0.000000,0.324530
1538.001000,-87.590050,-0.000416,0.000117,-0.002622,-0.000286,-0.000000,-0.000004,-0.000000,-0.005249,-0.000000,0.324528
1539.000000,-87.590465,-0.000414,0.000117,-0.002622,-0.000286,-0.000000,-0.000004,-0.000000,-0.005370,-0.000000,0.322388
1539.001000,-87.590465,-0.000414,0.000117,-0.002622,-0.000286,-0.000000,-0.000004,-0.000000,-0.005370,-0.000000,0.322386
1540.000000,-87.590878,-0.000413,0.000117,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005491,-0.000000,0.320272
1540.001000,-87.590878,-0.000413,0.000117,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005491,-0.000000,0.320270
1541.000000,-87.591290,-0.000411,0.000117,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005612,-0.000000,0.318180
1541.001000,-87.591290,-0.000411,0.000117,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005612,-0.000000,0.318178
1542.000000,-87.591700,-0.000409,0.000116,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005732,-0.000000,0.316114
1542.001000,-87.591700,-0.000409,0.000116,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005732,-0.000000,0.316112
1543.000000,-87.592108,-0.000408,0.000116,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005852,-0.000000,0.314072
1543.001000,-87.592109,-0.000408,0.000116,-0.002621,-0.000286,-0.000000,-0.000004,-0.000000,-0.005852,-0.000000,0.314070
1544.000000,-87.592515,-0.000406,0.000116,-0.002621,-0.000287,-0.000000,-0.000004,-0.000000,-0.005971,-0.000000,0.312055
1544.001000,-87.592516,-0.000406,0.000116,-0.002621,-0.000287,-0.000000,-0.000004,-0.000000,-0.005971,-0.000000,0.312053
1545.000000,-87.592920,-0.000404,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006090,-0.000000,0.310063
1545.001000,-87.592921,-0.000404,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006090,-0.000000,0.310061
1546.000000,-87.593324,-0.000403,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006208,-0.000000,0.308095
1546.001000,-87.593324,-0.000403,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006208,-0.000000,0.308093
1547.000000,-87.593726,-0.000401,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006325,-0.000000,0.306152
1547.001000,-87.593726,-0.000401,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006326,-0.000000,0.306150
1548.000000,-87.594126,-0.000399,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006443,-0.000000,0.304232
1548.001000,-87.594126,-0.000399,0.000116,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006443,-0.000000,0.304230
1549.000000,-87.594524,-0.000398,0.000115,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006560,-0.000000,0.302336
1549.001000,-87.594525,-0.000398,0.000115,-0.002620,-0.000287,-0.000000,-0.000004,-0.000000,-0.006560,-0.000000,0.302334
1550.000000,-87.594921,-0.000396,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.006676,-0.000000,0.300463
1550.001000,-87.594922,-0.000396,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.006676,-0.000000,0.300461
1551.000000,-87.595316,-0.000394,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.006792,-0.000000,0.298613
1551.001000,-87.595317,-0.000394,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.006792,-0.000000,0.298611
1552.000000,-87.595710,-0.000393,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.006907,-0.000000,0.296786
1552.001000,-87.595711,-0.000393,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.006907,-0.000000,0.296784
1553.000000,-87.596102,-0.000391,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.007022,-0.000000,0.294981
1553.001000,-87.596103,-0.000391,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.007022,-0.000000,0.294980
1554.000000,-87.596493,-0.000390,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.007136,-0.000000,0.293199
1554.001000,-87.596493,-0.000390,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.007136,-0.000000,0.293197
1555.000000,-87.596881,-0.000388,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.007250,-0.000000,0.291438
1555.001000,-87.596882,-0.000388,0.000115,-0.002619,-0.000288,-0.000000,-0.000004,-0.000000,-0.007250,-0.000000,0.291436
1556.000000,-87.597269,-0.000386,0.000115,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007364,-0.000000,0.289699
1556.001000,-87.597269,-0.000386,0.000115,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007364,-0.000000,0.289697
1557.000000,-87.597654,-0.000385,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007477,-0.000000,0.287981
1557.001000,-87.597655,-0.000385,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007477,-0.000000,0.287979
1558.000000,-87.598038,-0.000383,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007589,-0.000000,0.286283
1558.001000,-87.598039,-0.000383,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007589,-0.000000,0.286282
1559.000000,-87.598421,-0.000382,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007701,-0.000000,0.284607
1559.001000,-87.598421,-0.000382,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007702,-0.000000,0.284605
1560.000000,-87.598802,-0.000380,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007813,-0.000000,0.282950
1560.001000,-87.598802,-0.000380,0.000114,-0.002618,-0.000289,-0.000000,-0.000004,-0.000000,-0.007813,-0.000000,0.282949
1561.000000,-87.599181,-0.000379,0.000114,-0.002617,-0.000289,-0.000000,-0.000004,-0.000000,-0.007924,-0.000000,0.281314
1561.001000,-87.599182,-0.000379,0.000114,-0.002617,-0.000289,-0.000000,-0.000004,-0.000000,-0.007924,-0.000000,0.281312
1562.000000,-87.599559,-0.000377,0.000114,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008035,-0.000000,0.279697
1562.001000,-87.599559,-0.000377,0.000114,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008035,-0.000000,0.279695
1563.000000,-87.599935,-0.000376,0.000114,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008145,-0.000001,0.278100
1563.001000,-87.599936,-0.000376,0.000114,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008145,-0.000001,0.278098
1564.000000,-87.600310,-0.000374,0.000113,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008255,-0.000001,0.276521
1564.001000,-87.600310,-0.000374,0.000113,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008255,-0.000001,0.276520
1565.000000,-87.600683,-0.000372,0.000113,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008365,-0.000001,0.274962
1565.001000,-87.600684,-0.000372,0.000113,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008365,-0.000001,0.274960
1566.000000,-87.601055,-0.000371,0.000113,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008473,-0.000001,0.273420
1566.001000,-87.601055,-0.000371,0.000113,-0.002617,-0.000290,-0.000000,-0.000004,-0.000000,-0.008474,-0.000001,0.273419
1567.000000,-87.601425,-0.000369,0.000113,-0.002616,-0.000290,-0.000000,-0.000004,-0.000000,-0.008582,-0.000001,0.271897
1567.001000,-87.601425,-0.000369,0.000113,-0.002616,-0.000290,-0.000000,-0.000004,-0.000000,-0.008582,-0.000001,0.271896
1568.000000,-87.601794,-0.000368,0.000113,-0.002616,-0.000290,-0.000000,-0.000004,-0.000000,-0.008690,-0.000001,0.270392
1568.001000,-87.601794,-0.000368,0.000113,-0.002616,-0.000290,-0.000000,-0.000004,-0.000000,-0.008690,-0.000001,0.270391
1569.000000,-87.602161,-0.000366,0.000113,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.008798,-0.000001,0.268905
1569.001000,-87.602161,-0.000366,0.000113,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.008798,-0.000001,0.268903
1570.000000,-87.602526,-0.000365,0.000113,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.008905,-0.000001,0.267435
1570.001000,-87.602527,-0.000365,0.000113,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.008905,-0.000001,0.267433
1571.000000,-87.602891,-0.000363,0.000113,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.009012,-0.000001,0.265982
1571.001000,-87.602891,-0.000363,0.000113,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.009012,-0.000001,0.265981
1572.000000,-87.603253,-0.000362,0.000112,-0.002616,-0.000291,-0.000000,-0.000004,-0.000000,-0.009118,-0.000001,0.264546
1572.001000,-87.603254,-0.000362,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000000,-0.009118,-0.000001,0.264545
1573.000000,-87.603614,-0.000360,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000001,-0.009224,-0.000001,0.263127
1573.001000,-87.603615,-0.000360,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000001,-0.009224,-0.000001,0.263125
1574.000000,-87.603974,-0.000359,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000001,-0.009329,-0.000001,0.261724
1574.001000,-87.603974,-0.000359,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000001,-0.009329,-0.000001,0.261722
1575.000000,-87.604332,-0.000357,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000001,-0.009434,-0.000001,0.260337
1575.001000,-87.604333,-0.000357,0.000112,-0.002615,-0.000291,-0.000000,-0.000004,-0.000001,-0.009434,-0.000001,0.260335
1576.000000,-87.604689,-0.000356,0.000112,-0.002615,-0.000292,-0.000000,-0.000004,-0.000001,-0.009539,-0.000001,0.258965
1576.001000,-87.604689,-0.000356,0.000112,-0.002615,-0.000292,-0.000000,-0.000004,-0.000001,-0.009539,-0.000001,0.258964
1577.000000,-87.605044,-0.000355,0.000112,-0.002615,-0.000292,-0.000000,-0.000004,-0.000001,-0.009643,-0.000001,0.257610
1577.001000,-87.605045,-0.000355,0.000112,-0.002615,-0.000292,-0.000000,-0.000004,-0.000001,-0.009643,-0.000001,0.257609
1578.000000,-87.605398,-0.000353,0.000112,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.009747,-0.000001,0.256270
1578.001000,-87.605399,-0.000353,0.000112,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.009747,-0.000001,0.256269
1579.000000,-87.605751,-0.000352,0.000112,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.009850,-0.000001,0.254945
1579.001000,-87.605751,-0.000352,0.000112,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.009850,-0.000001,0.254944
1580.000000,-87.606102,-0.000350,0.000111,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.009953,-0.000001,0.253635
1580.001000,-87.606102,-0.000350,0.000111,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.009953,-0.000001,0.253634
1581.000000,-87.606451,-0.000349,0.000111,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.010055,-0.000001,0.252340
1581.001000,-87.606451,-0.000349,0.000111,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.010056,-0.000001,0.252338
1582.000000,-87.606799,-0.000347,0.000111,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.010158,-0.000001,0.251059
1582.001000,-87.606800,-0.000347,0.000111,-0.002614,-0.000292,-0.000000,-0.000004,-0.000001,-0.010158,-0.000001,0.251058
1583.000000,-87.607146,-0.000346,0.000111,-0.002614,-0.000293,-0.000000,-0.000004,-0.000001,-0.010259,-0.000001,0.249792
1583.001000,-87.607146,-0.000346,0.000111,-0.002614,-0.000293,-0.000000,-0.000004,-0.000001,-0.010259,-0.000001,0.249791
1584.000000,-87.607491,-0.000345,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010360,-0.000001,0.248540
1584.001000,-87.607491,-0.000345,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010361,-0.000001,0.248539
1585.000000,-87.607835,-0.000343,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010461,-0.000001,0.247301
1585.001000,-87.607835,-0.000343,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010461,-0.000001,0.247300
1586.000000,-87.608177,-0.000342,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010562,-0.000001,0.246076
1586.001000,-87.608178,-0.000342,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010562,-0.000001,0.246075
1587.000000,-87.608518,-0.000340,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010662,-0.000001,0.244865
1587.001000,-87.608519,-0.000340,0.000111,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010662,-0.000001,0.244863
1588.000000,-87.608858,-0.000339,0.000110,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010761,-0.000001,0.243666
1588.001000,-87.608858,-0.000339,0.000110,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010761,-0.000001,0.243665
1589.000000,-87.609196,-0.000338,0.000110,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010860,-0.000001,0.242481
1589.001000,-87.609197,-0.000338,0.000110,-0.002613,-0.000293,-0.000000,-0.000004,-0.000001,-0.010861,-0.000001,0.242480
